row	weekday	time	conf	national_tv	opp_win_p	opp_all_stars	win_p	attendance
9609	W	7:00 pm	Rivalry	Yes	More than 60%	0	0.14007580730817426	20400
9610	Th	2:00 pm	conference	No	More than 60%	0	0.6602594732777749	14235
9611	Th	2:00 pm	conference	Yes	Less than 40%	0	0.3550876866578834	8807
9612	Su	2:00 pm	Non-Conference	No	40% - 60%	1	0.44781148425087486	11198
9613	Fr	5:00 pm	Non-Conference	No	40% - 60%	2	0.6174309449987799	13942
9614	Su	2:00 pm	Non-Conference	No	40% - 60%	0	0.39646441100843416	8962
9615	Fr	7:00 pm	Non-Conference	Yes	Less than 40%	1	0.549486752862768	11976
9616	Fr	5:00 pm	conference	No	40% - 60%	0	0.4485184165665065	13631
9617	Fr	5:00 pm	Non-Conference	No	40% - 60%	1	0.445709461449587	13168
9618	Fr	7:00 pm	Non-Conference	Yes	Less than 40%	0	0.43465199841628455	8767
9619	Sa	5:00 pm	conference	Yes	Less than 40%	1	0.5480636758626396	13865
9620	Fr	2:00 pm	conference	No	Less than 40%	0	0.3668731101157716	10539
9621	Fr	5:00 pm	conference	Yes	40% - 60%	0	0.4119191988541688	13865
9622	Sa	5:00 pm	conference	Yes	40% - 60%	1	0.6405972327518474	17326
9623	Sa	7:00 pm	Non-Conference	Yes	Less than 40%	1	0.47926511125143606	12468
9624	Th	5:00 pm	conference	Yes	More than 60%	0	0.4441501068232036	14696
9625	W	5:00 pm	conference	Yes	40% - 60%	1	0.6214950154129156	14737
9626	W	5:00 pm	Non-Conference	No	40% - 60%	0	0.6025960044668209	11389
9627	Su	7:00 pm	Non-Conference	No	40% - 60%	1	0.48497520762808755	14078
9628	W	2:00 pm	conference	Yes	More than 60%	3	0.4085848372191273	16089
9629	Fr	7:00 pm	conference	No	Less than 40%	1	0.39879397339307404	14767
9630	W	5:00 pm	Non-Conference	Yes	Less than 40%	0	0.5321636206330578	8507
9631	W	7:00 pm	Rivalry	No	40% - 60%	3	0.36543319564458754	22498
9632	Th	5:00 pm	Rivalry	Yes	Less than 40%	0	0.4848634142930003	16138
9633	Tu	7:00 pm	conference	Yes	More than 60%	3	0.5087993002889388	19371
9634	Tu	7:00 pm	Non-Conference	Yes	40% - 60%	1	0.49226518519551105	12219
9635	Tu	2:00 pm	Non-Conference	No	40% - 60%	3	0.38881328674885896	10886
9636	Fr	5:00 pm	conference	No	40% - 60%	1	0.4998614105646596	17255
9637	Sa	7:00 pm	conference	Yes	Less than 40%	0	0.6535392354095465	14811
9638	Sa	5:00 pm	Non-Conference	Yes	40% - 60%	0	0.5890493924261656	11308
9639	Tu	5:00 pm	Non-Conference	Yes	40% - 60%	0	0.4371887652443457	9944
9640	Th	5:00 pm	conference	Yes	More than 60%	1	0.5091606482891091	16107
9641	W	7:00 pm	Rivalry	No	More than 60%	0	0.4311808323373317	21527
9642	Sa	5:00 pm	Non-Conference	No	40% - 60%	1	0.47991103648904104	14258
9643	W	7:00 pm	conference	No	40% - 60%	0	0.48114801092596315	14847
9644	M	5:00 pm	Non-Conference	Yes	Less than 40%	0	0.4602489473773628	7820
9645	M	7:00 pm	Rivalry	No	40% - 60%	2	0.6280131747685604	22451
9646	Sa	5:00 pm	Non-Conference	No	40% - 60%	0	0.6779704398534463	12869
9647	M	7:00 pm	conference	No	40% - 60%	0	0.4410234328518793	14475
9648	Su	5:00 pm	conference	No	40% - 60%	0	0.48030891001777704	14191
9649	M	7:00 pm	Non-Conference	No	40% - 60%	0	0.7348075156495198	11916
9650	Su	7:00 pm	Non-Conference	No	40% - 60%	1	0.5603038678979824	13975
9651	M	5:00 pm	Non-Conference	Yes	40% - 60%	1	0.5692137852280506	11013
9652	Tu	7:00 pm	conference	Yes	More than 60%	3	0.5356343110202076	19779
9653	Su	5:00 pm	Rivalry	No	40% - 60%	0	0.5127369158760415	19455
9654	Fr	5:00 pm	Non-Conference	Yes	Less than 40%	1	0.563642904434036	10693
9655	Th	7:00 pm	conference	No	Less than 40%	0	0.5889996444995276	12168
9656	Sa	7:00 pm	Rivalry	No	More than 60%	0	0.6781815026804171	23425
9657	Th	5:00 pm	Non-Conference	No	40% - 60%	1	0.4294216419818159	11969
9658	M	5:00 pm	conference	No	40% - 60%	0	0.6291484060858508	14017
9659	Su	7:00 pm	Non-Conference	Yes	More than 60%	1	0.36591542782872966	15171
9660	W	5:00 pm	conference	No	Less than 40%	0	0.4510459035213931	11323
9661	Th	7:00 pm	Rivalry	Yes	More than 60%	1	0.571730318617617	23112
9662	Tu	2:00 pm	Non-Conference	No	More than 60%	0	0.6575591432430016	11434
9663	M	2:00 pm	Non-Conference	Yes	40% - 60%	0	0.5080217770561779	8463
9664	W	5:00 pm	conference	No	Less than 40%	0	0.5132991922437956	12775
9665	Su	7:00 pm	conference	No	Less than 40%	1	0.34682129512049026	14851
9666	M	7:00 pm	Non-Conference	No	40% - 60%	0	0.6062934330343784	12136
9667	W	7:00 pm	conference	No	40% - 60%	1	0.477656989433801	15870
9668	W	5:00 pm	conference	No	Less than 40%	0	0.4430601383313396	11984
9669	Tu	7:00 pm	Rivalry	No	40% - 60%	0	0.7363592901635532	20619
9670	Fr	7:00 pm	conference	No	Less than 40%	1	0.43187832790446484	14576
9671	Th	7:00 pm	Non-Conference	Yes	Less than 40%	0	0.5759556924788805	9742
9672	Sa	7:00 pm	conference	No	40% - 60%	0	0.5633274722107356	17582
9673	Th	7:00 pm	conference	No	More than 60%	0	0.45549984354142403	16299
9674	Sa	5:00 pm	conference	No	40% - 60%	1	0.4888344050600508	17107
9675	Su	7:00 pm	conference	Yes	40% - 60%	1	0.5683354426098423	16676
9676	Fr	5:00 pm	Non-Conference	No	Less than 40%	0	0.4529519458122013	10223
9677	Fr	7:00 pm	Non-Conference	No	Less than 40%	0	0.48037831074231774	11181
9678	Tu	5:00 pm	Non-Conference	No	More than 60%	0	0.7240881536649747	13571
9679	M	7:00 pm	conference	Yes	40% - 60%	2	0.3807265447116402	15795
9680	Su	5:00 pm	conference	No	Less than 40%	0	0.5426710923651801	12691
9681	Su	5:00 pm	Non-Conference	Yes	40% - 60%	0	0.38482650902809157	11159
9682	Th	5:00 pm	Non-Conference	Yes	More than 60%	2	0.4494344376969188	15634
9683	Fr	5:00 pm	Non-Conference	Yes	More than 60%	1	0.4351441420703426	14991
9684	W	7:00 pm	Non-Conference	No	More than 60%	2	0.4594821130214004	15805
9685	Th	5:00 pm	conference	Yes	Less than 40%	1	0.6148648526209378	13240
9686	Sa	7:00 pm	Non-Conference	No	Less than 40%	0	0.49084745178537753	12648
9687	Fr	7:00 pm	Rivalry	No	Less than 40%	1	0.3854381446279042	19093
9688	Fr	2:00 pm	conference	No	Less than 40%	0	0.4420961758968308	10875
9689	Sa	5:00 pm	Non-Conference	Yes	40% - 60%	0	0.34871616864663013	12460
9690	Su	5:00 pm	Non-Conference	No	40% - 60%	1	0.34727800796006303	12821
9691	Th	7:00 pm	Non-Conference	No	More than 60%	0	0.29900747257213434	13815
9692	Tu	7:00 pm	conference	Yes	Less than 40%	0	0.3709261154373261	11775
9693	Th	5:00 pm	Rivalry	Yes	More than 60%	1	0.6977106783237688	20851
9694	W	7:00 pm	Non-Conference	No	40% - 60%	1	0.3694745114156831	12928
9695	Fr	7:00 pm	conference	Yes	Less than 40%	1	0.41956609473142176	14121
9696	Th	7:00 pm	conference	No	Less than 40%	2	0.3905991478550509	14677
9697	Tu	5:00 pm	Non-Conference	No	Less than 40%	0	0.5674089926354036	8150
9698	Tu	5:00 pm	Non-Conference	Yes	More than 60%	1	0.5886476627638761	13384
9699	W	7:00 pm	Rivalry	Yes	40% - 60%	0	0.447751380055925	19007
9700	Tu	5:00 pm	conference	Yes	Less than 40%	0	0.7247528117807005	12378
9701	Tu	7:00 pm	conference	No	More than 60%	3	0.5703711212440798	19494
9702	Sa	5:00 pm	Non-Conference	No	More than 60%	0	0.571739733324118	14814
9703	M	7:00 pm	Rivalry	No	40% - 60%	0	0.26812333131125343	19146
9704	Fr	7:00 pm	Non-Conference	No	Less than 40%	0	0.48601345167467225	10624
9705	Th	7:00 pm	conference	No	40% - 60%	0	0.5630950051673306	15171
9706	Fr	5:00 pm	Non-Conference	No	40% - 60%	1	0.5338729864406216	11823
9707	Tu	5:00 pm	Non-Conference	Yes	40% - 60%	1	0.3242319280433542	11250
9708	M	5:00 pm	Non-Conference	Yes	40% - 60%	0	0.3650916120633244	10561
9709	Fr	5:00 pm	Non-Conference	No	More than 60%	0	0.4429081812220684	13806
9710	Th	5:00 pm	Non-Conference	No	More than 60%	1	0.4581465918613905	13226
9711	M	7:00 pm	Non-Conference	Yes	40% - 60%	0	0.6849400830128491	11252
9712	Su	7:00 pm	Non-Conference	Yes	40% - 60%	0	0.37938578184786476	12031
9713	W	7:00 pm	conference	Yes	More than 60%	1	0.3988384306578624	18379
9714	Su	7:00 pm	conference	Yes	More than 60%	2	0.47586087271205624	19927
9715	Su	5:00 pm	Rivalry	Yes	40% - 60%	0	0.506702894068387	19300
9716	M	7:00 pm	conference	Yes	40% - 60%	0	0.6199999257416157	14189
9717	Th	7:00 pm	Non-Conference	Yes	More than 60%	0	0.45487212771700464	13057
9718	Fr	5:00 pm	Non-Conference	Yes	More than 60%	1	0.5308440521478803	13744
9719	Fr	7:00 pm	Non-Conference	Yes	40% - 60%	0	0.6645492022477932	12129
9720	M	5:00 pm	conference	Yes	Less than 40%	2	0.6268233561066041	12981
9721	Sa	7:00 pm	Non-Conference	Yes	Less than 40%	0	0.6780847667753386	11220
9722	Su	5:00 pm	Rivalry	No	40% - 60%	0	0.5130237984583427	19806
9723	Fr	5:00 pm	conference	Yes	More than 60%	0	0.3058547499967157	15915
9724	M	7:00 pm	conference	Yes	More than 60%	0	0.5900937291238586	16356
9725	Fr	7:00 pm	conference	Yes	Less than 40%	0	0.4737927555169555	12434
9726	Fr	2:00 pm	conference	No	Less than 40%	1	0.500893828075976	12173
9727	Sa	7:00 pm	conference	No	More than 60%	0	0.4642979495347879	18621
9728	M	5:00 pm	Non-Conference	Yes	Less than 40%	1	0.3939198963672169	8931
9729	Tu	7:00 pm	conference	Yes	40% - 60%	0	0.6125238452128046	14534
9730	W	5:00 pm	conference	Yes	40% - 60%	0	0.4425420266797556	13258
9731	Fr	5:00 pm	conference	Yes	More than 60%	1	0.5560743125204483	17648
9732	Su	7:00 pm	conference	Yes	40% - 60%	0	0.45095445146052926	15302
9733	Su	5:00 pm	Non-Conference	No	Less than 40%	0	0.591581324143934	10132
9734	Sa	5:00 pm	conference	No	Less than 40%	0	0.45319338948406956	13756
9735	Su	5:00 pm	Non-Conference	No	More than 60%	0	0.43747788041305963	13406
9736	Th	2:00 pm	Rivalry	Yes	40% - 60%	1	0.6171795512589225	17606
9737	Sa	7:00 pm	conference	Yes	Less than 40%	2	0.43429537868455653	16488
9738	Su	5:00 pm	conference	No	40% - 60%	0	0.3684646978662034	14799
9739	W	7:00 pm	Rivalry	No	More than 60%	2	0.49620107368672833	24030
9740	Fr	5:00 pm	conference	No	Less than 40%	2	0.3043046263431952	14048
9741	Sa	7:00 pm	Non-Conference	Yes	More than 60%	0	0.4530270432574213	14822
9742	Sa	7:00 pm	conference	No	More than 60%	0	0.42811248536093727	19070
9743	Th	7:00 pm	Non-Conference	No	Less than 40%	0	0.36855265599596737	10573
9744	W	5:00 pm	Non-Conference	No	40% - 60%	0	0.5027457930308026	10325
9745	Th	5:00 pm	conference	Yes	More than 60%	1	0.612336701531463	16485
9746	Th	5:00 pm	Non-Conference	No	More than 60%	0	0.4956783445081606	12607
9747	M	7:00 pm	conference	No	40% - 60%	0	0.5957867446391246	16521
9748	W	7:00 pm	conference	Yes	Less than 40%	0	0.6559570663161219	13362
9749	M	5:00 pm	Non-Conference	Yes	More than 60%	0	0.3768225008941225	11758
9750	Su	7:00 pm	conference	No	Less than 40%	0	0.5011216755593901	12787
9751	Th	7:00 pm	conference	No	Less than 40%	2	0.39614449521437345	14298
9752	Fr	7:00 pm	conference	Yes	40% - 60%	0	0.6116074256652761	14789
9753	Sa	2:00 pm	conference	No	More than 60%	1	0.26869366466194944	17410
9754	Fr	5:00 pm	Non-Conference	No	40% - 60%	0	0.40114017544324543	11304
9755	Tu	7:00 pm	Non-Conference	No	40% - 60%	1	0.5767281904491218	14219
9756	Tu	7:00 pm	conference	Yes	40% - 60%	2	0.491072591451935	16843
9757	W	2:00 pm	conference	Yes	Less than 40%	1	0.7342418088147813	11219
9758	Su	7:00 pm	Non-Conference	No	More than 60%	1	0.4834111039440873	15701
9759	Fr	5:00 pm	Non-Conference	No	40% - 60%	0	0.6042428639134271	11744
9760	M	2:00 pm	Non-Conference	No	40% - 60%	1	0.5913353582673821	9946
9761	M	5:00 pm	Non-Conference	No	More than 60%	0	0.3955067375475161	12155
9762	M	7:00 pm	conference	No	40% - 60%	1	0.524637921636099	16014
9763	Fr	7:00 pm	Non-Conference	Yes	More than 60%	0	0.6333837934792017	14834
9764	Sa	7:00 pm	Non-Conference	No	40% - 60%	0	0.5309674233476407	13503
9765	Sa	2:00 pm	Non-Conference	Yes	Less than 40%	1	0.5135996352434969	8971
9766	Fr	7:00 pm	conference	Yes	More than 60%	3	0.6188146717354306	21154
9767	Su	7:00 pm	Non-Conference	Yes	Less than 40%	0	0.6357328302889116	9437
9768	Fr	5:00 pm	conference	No	More than 60%	0	0.47625787746871934	15817
9769	Th	5:00 pm	conference	No	More than 60%	0	0.41989249380977894	15474
9770	Sa	5:00 pm	Non-Conference	Yes	40% - 60%	0	0.6834219962991718	13377
9771	Su	7:00 pm	Non-Conference	No	40% - 60%	1	0.49939306313636533	13962
9772	Fr	7:00 pm	Non-Conference	Yes	Less than 40%	0	0.27778010767447714	9474
9773	Su	7:00 pm	conference	No	More than 60%	0	0.22492066700881896	16653
9774	M	7:00 pm	Non-Conference	No	40% - 60%	1	0.570450399368111	13528
9775	Su	7:00 pm	conference	No	Less than 40%	1	0.6539880829233409	14631
9776	M	5:00 pm	conference	No	More than 60%	1	0.40390556994885274	16058
9777	Sa	7:00 pm	conference	Yes	Less than 40%	1	0.4692221758805383	15964
9778	W	7:00 pm	conference	Yes	Less than 40%	0	0.5353597917035975	12592
9779	Fr	7:00 pm	conference	No	More than 60%	0	0.5435192413272961	18313
9780	Th	7:00 pm	conference	No	More than 60%	3	0.4301579108386856	19732
9781	W	7:00 pm	conference	Yes	More than 60%	1	0.3414053315511305	17110
9782	M	7:00 pm	Non-Conference	Yes	Less than 40%	0	0.6343822760711002	8940
9783	Tu	5:00 pm	Non-Conference	Yes	Less than 40%	3	0.5709674210549263	10216
9784	Tu	5:00 pm	conference	No	More than 60%	0	0.600890106435932	15539
9785	Sa	5:00 pm	conference	Yes	More than 60%	1	0.46823334725155497	18568
9786	Fr	7:00 pm	Non-Conference	Yes	More than 60%	2	0.6719499038445933	16513
9787	Th	5:00 pm	Non-Conference	Yes	40% - 60%	0	0.44598607985260114	10185
9788	Th	7:00 pm	Non-Conference	Yes	40% - 60%	0	0.5677290984530236	11128
9789	W	7:00 pm	conference	Yes	More than 60%	0	0.474033763468685	16278
9790	Th	5:00 pm	Non-Conference	No	More than 60%	1	0.4601508954485039	14138
9791	Fr	7:00 pm	Non-Conference	No	More than 60%	0	0.42442562338458173	15027
9792	W	7:00 pm	Non-Conference	Yes	More than 60%	3	0.3512960371623417	15328
9793	M	7:00 pm	conference	Yes	More than 60%	0	0.5720888706994183	15909
9794	Tu	7:00 pm	Non-Conference	No	More than 60%	0	0.5607325020003576	14750
9795	Su	7:00 pm	conference	No	40% - 60%	1	0.398764116362785	15991
9796	M	7:00 pm	Non-Conference	Yes	More than 60%	0	0.3023213426865372	13201
9797	Su	2:00 pm	conference	Yes	More than 60%	0	0.6441922371935651	14649
9798	Th	7:00 pm	Non-Conference	No	More than 60%	1	0.35746059124642615	14674
9799	W	5:00 pm	conference	Yes	Less than 40%	1	0.5380839465589566	12334
9800	Fr	7:00 pm	Non-Conference	Yes	Less than 40%	0	0.5810548137888776	11129
9801	Fr	5:00 pm	Non-Conference	Yes	Less than 40%	0	0.52722221952334	9068
9802	Sa	5:00 pm	Non-Conference	No	More than 60%	0	0.49065036829334097	14570
9803	W	5:00 pm	Non-Conference	Yes	Less than 40%	0	0.45509631895023284	8074
9804	Tu	2:00 pm	Rivalry	Yes	Less than 40%	1	0.37911069118838	14120
9805	Th	7:00 pm	conference	Yes	40% - 60%	1	0.5755632635756367	15587
9806	M	5:00 pm	Non-Conference	No	Less than 40%	0	0.4853466047389387	9080
9807	W	5:00 pm	conference	Yes	Less than 40%	0	0.45047257379494543	11376
9808	M	7:00 pm	conference	No	Less than 40%	1	0.480123095670407	13344
9809	Su	5:00 pm	conference	Yes	Less than 40%	0	0.3585554495584071	12393
9810	Fr	5:00 pm	conference	No	Less than 40%	3	0.44923631100442984	15518
9811	Fr	2:00 pm	Non-Conference	Yes	40% - 60%	1	0.4574078487255483	10396
9812	Su	7:00 pm	Non-Conference	No	40% - 60%	2	0.604880719228122	15659
9813	Th	5:00 pm	Non-Conference	No	Less than 40%	0	0.5440418011802208	8576
9814	Th	7:00 pm	Non-Conference	Yes	Less than 40%	1	0.5177501448895185	9841
9815	Fr	5:00 pm	Non-Conference	Yes	More than 60%	0	0.3726476276942985	12911
9816	Sa	7:00 pm	Non-Conference	Yes	More than 60%	1	0.5610604709128434	16184
9817	Sa	5:00 pm	conference	Yes	40% - 60%	1	0.443673397500993	16519
9818	Sa	7:00 pm	conference	Yes	More than 60%	0	0.6266604553537907	17741
9819	Th	7:00 pm	Non-Conference	Yes	More than 60%	0	0.5266359501793252	13971
9820	M	7:00 pm	conference	No	40% - 60%	0	0.5243054132531633	14389
9821	Sa	7:00 pm	Non-Conference	Yes	40% - 60%	0	0.42222633835073975	13667
9822	Fr	7:00 pm	Non-Conference	No	40% - 60%	1	0.4336799656323682	12712
9823	Fr	2:00 pm	conference	No	40% - 60%	1	0.5447208028640238	13433
9824	Sa	7:00 pm	conference	Yes	Less than 40%	0	0.57763022767743	14411
9825	Su	5:00 pm	Non-Conference	No	More than 60%	2	0.6231716692099903	16716
9826	W	2:00 pm	Non-Conference	No	Less than 40%	0	0.325907558536375	6213
9827	Th	5:00 pm	Non-Conference	Yes	More than 60%	0	0.4587318908846001	11641
9828	Tu	7:00 pm	Non-Conference	Yes	More than 60%	1	0.31270422725337343	13413
9829	M	5:00 pm	Non-Conference	Yes	40% - 60%	0	0.5610735096292178	10254
9830	Tu	5:00 pm	conference	Yes	Less than 40%	1	0.5914468405634283	12473
9831	Tu	5:00 pm	conference	Yes	More than 60%	2	0.3638321593910826	15973
9832	Th	7:00 pm	conference	No	More than 60%	1	0.5540666033566642	18602
9833	Th	7:00 pm	Non-Conference	No	40% - 60%	0	0.5445428488110641	11708
9834	Fr	5:00 pm	Non-Conference	No	40% - 60%	1	0.6405053325126805	13384
9835	Sa	5:00 pm	conference	Yes	Less than 40%	0	0.5065504451291443	13357
9836	Fr	2:00 pm	conference	Yes	40% - 60%	1	0.4160284702507868	12487
9837	Su	7:00 pm	Non-Conference	No	More than 60%	1	0.6822176744601741	15219
9838	M	7:00 pm	Non-Conference	Yes	40% - 60%	1	0.5597693374408736	12813
9839	Th	2:00 pm	Non-Conference	Yes	40% - 60%	1	0.5612807272769356	8698
9840	Th	5:00 pm	Non-Conference	No	Less than 40%	0	0.48393104828694733	8634
9841	Fr	5:00 pm	Non-Conference	Yes	Less than 40%	1	0.4903030361713969	10152
9842	M	5:00 pm	conference	No	More than 60%	0	0.4162282132225337	15149
9843	M	7:00 pm	Non-Conference	No	40% - 60%	0	0.5673194930196657	11502
9844	W	2:00 pm	conference	Yes	Less than 40%	0	0.4451863877070469	8550
9845	Sa	2:00 pm	conference	No	40% - 60%	1	0.3582792936055872	15056
9846	Fr	5:00 pm	Non-Conference	No	More than 60%	1	0.5552768022676419	14780
9847	Su	7:00 pm	Non-Conference	No	40% - 60%	0	0.5297815010389503	13014
9848	Su	7:00 pm	conference	No	40% - 60%	1	0.6509324460773293	16709
9849	Tu	5:00 pm	conference	No	More than 60%	0	0.43010490586103844	15986
9850	Fr	7:00 pm	Non-Conference	Yes	40% - 60%	0	0.5463216814908646	12260
9851	Sa	5:00 pm	Non-Conference	No	More than 60%	0	0.6769003898880411	15605
9852	M	5:00 pm	conference	Yes	40% - 60%	0	0.556618677695955	13884
9853	Sa	7:00 pm	Rivalry	No	40% - 60%	0	0.4806394713266883	21996
9854	M	7:00 pm	Non-Conference	Yes	Less than 40%	1	0.7237407234067066	10786
9855	W	7:00 pm	Rivalry	No	40% - 60%	1	0.444569788388711	20925
9856	W	7:00 pm	Rivalry	No	40% - 60%	0	0.5389055971834877	19746
9857	M	7:00 pm	conference	No	More than 60%	0	0.32574705662833203	15455
9858	Fr	5:00 pm	Non-Conference	No	More than 60%	1	0.4481890184924627	14917
9859	Tu	7:00 pm	conference	Yes	40% - 60%	0	0.625002220004809	14654
9860	Sa	5:00 pm	Non-Conference	Yes	40% - 60%	1	0.6306495231029151	13983
9861	Tu	5:00 pm	conference	Yes	40% - 60%	2	0.6629462106089626	15571
9862	W	2:00 pm	Non-Conference	Yes	40% - 60%	0	0.30715718618732124	8130
9863	M	2:00 pm	Non-Conference	No	More than 60%	0	0.6501208118400713	10362
9864	Sa	7:00 pm	Non-Conference	Yes	40% - 60%	1	0.5856248186528878	13534
9865	Sa	7:00 pm	Non-Conference	No	40% - 60%	3	0.5423344170596307	17259
9866	W	7:00 pm	Non-Conference	No	40% - 60%	3	0.290436533934296	14672
9867	Th	5:00 pm	conference	Yes	More than 60%	0	0.2664245551854809	14719
9868	W	5:00 pm	conference	No	40% - 60%	0	0.5331004792346524	13354
9869	Su	7:00 pm	conference	Yes	More than 60%	3	0.5547855812108786	19786
9870	Su	7:00 pm	Non-Conference	Yes	40% - 60%	0	0.3242865578600279	11516
9871	Sa	5:00 pm	Non-Conference	No	40% - 60%	0	0.3872697361817484	11934
9872	Sa	5:00 pm	Non-Conference	No	40% - 60%	0	0.41438489163926073	12942
9873	Su	7:00 pm	Non-Conference	No	More than 60%	3	0.5825926593493042	17912
9874	Su	5:00 pm	conference	No	Less than 40%	0	0.447177611057456	13552
9875	Su	5:00 pm	conference	Yes	Less than 40%	0	0.384681276350893	11996
9876	Sa	5:00 pm	conference	No	Less than 40%	1	0.5810907366634195	14934
9877	Sa	7:00 pm	conference	Yes	More than 60%	3	0.42920059467849325	20369
9878	M	7:00 pm	Non-Conference	No	Less than 40%	0	0.4810322725747207	9304
9879	Su	7:00 pm	conference	No	Less than 40%	0	0.7117620721236542	13946
9880	Su	5:00 pm	Rivalry	Yes	More than 60%	0	0.4969945740917968	20928
9881	Sa	7:00 pm	Non-Conference	No	40% - 60%	0	0.3545261094958855	14216
9882	Sa	5:00 pm	Non-Conference	Yes	Less than 40%	0	0.3817759761867724	10065
9883	Sa	7:00 pm	Non-Conference	No	40% - 60%	1	0.49088612370938506	14227
9884	Sa	5:00 pm	Rivalry	No	40% - 60%	0	0.4336368423105359	20878
9885	Fr	5:00 pm	conference	Yes	40% - 60%	0	0.4533615281317069	14510
9886	Sa	5:00 pm	Non-Conference	Yes	Less than 40%	1	0.5376680746486298	11062
9887	M	5:00 pm	Non-Conference	Yes	40% - 60%	1	0.6467628081737702	11107
9888	Fr	7:00 pm	Non-Conference	Yes	40% - 60%	0	0.3803841958087207	11774
9889	W	2:00 pm	Non-Conference	No	40% - 60%	0	0.6257106549846683	9294
9890	Sa	5:00 pm	Non-Conference	No	More than 60%	1	0.5762107126511384	17229
9891	W	2:00 pm	Non-Conference	No	Less than 40%	2	0.5326306090007974	9789
9892	W	5:00 pm	Non-Conference	No	More than 60%	2	0.6365988827935657	15032
9893	Th	7:00 pm	Non-Conference	Yes	40% - 60%	1	0.538291978465895	12314
9894	M	7:00 pm	Non-Conference	Yes	40% - 60%	0	0.529309085069431	11400
9895	Th	7:00 pm	conference	No	Less than 40%	2	0.4633167224186343	14521
9896	Su	5:00 pm	Non-Conference	Yes	40% - 60%	1	0.6056871134191927	11795
9897	Sa	5:00 pm	conference	Yes	Less than 40%	0	0.5694877797336158	14182
9898	Su	7:00 pm	conference	No	Less than 40%	0	0.6651243454278595	13922
9899	Sa	7:00 pm	conference	Yes	40% - 60%	3	0.35171527086358423	19357
9900	Tu	5:00 pm	Rivalry	Yes	40% - 60%	2	0.3507179783909855	20103
9901	M	7:00 pm	Non-Conference	No	40% - 60%	1	0.5358500191268494	13671
9902	M	7:00 pm	conference	Yes	More than 60%	0	0.622226553882214	15880
9903	Th	5:00 pm	conference	Yes	More than 60%	1	0.4616143997426677	16159
9904	W	5:00 pm	Non-Conference	Yes	More than 60%	3	0.4973064144814651	15429
9905	Sa	2:00 pm	Non-Conference	No	40% - 60%	0	0.4317001613964932	11363
9906	Tu	7:00 pm	conference	No	More than 60%	1	0.3714032497174126	18020
9907	Sa	7:00 pm	Non-Conference	No	40% - 60%	1	0.6053153664382191	15758
9908	Su	5:00 pm	Non-Conference	No	More than 60%	0	0.5393893475323014	13815
